sample_name,cluster,CD11b median,CD11c median,CD123 median,CD127 median,CD14 median,CD16 median,CD183_CXCR3 median,CD185_CXCR5 median,CD19 median,CD192_CCR2 median,CD194_CCR4 median,CD195_CCR5 median,CD197_CCR7 median,CD25 median,CD27 median,CD28 median,CD3 median,CD33 median,CD38 median,CD4 median,CD44 median,CD45RA median,CD45RO median,CD56 median,CD57 median,CD8 median,CD80 median,CD86 median,GranzymeB median,HLA-DR median,IFNB median,IFNg median,IL-10 median,IL-17A median,IL-1b median,IL-2 median,Mip1B_CCL4 median,PD-1 median,T-bet median,TGFb median,TNFa median
222_Unstim,B03,0.4,0.384,0.0228,1.45,0,0,0.905,3.4,3.14,0.302,0.645,1.42,3.26,3.73,3.53,1.51,0.37,0.184,1.07,2.61,4.26,3.63,2.88,0.132,0.884,0.61,1.42,1.15,0.424,6.98,0,0.0881,0.125,0,0.0739,0,0.322,1.05,0.341,0.476,0
222_Unstim,B04,0,0.0000912952,0,0,0,0,0,3.47,3.19,0,0,2.11,3.3,3.01,1.94,0.000104891194,0,0,0.928,0.0000613974,3.15,3.57,0,0,0.287,0,0.556,0.188,0.235,6.57,0,0.000022024,0.00912,0,0,0,0.0000228184,0,0.0652,0.13,0
222_Unstim,B05,0,0.00537,0,0,0,0,0,3.48,3.24,0,0,0,3.22,2.76,2.23,0.000156825,0,0,0.844,0.0001828145,3.36,3.66,0,0,0.336,0,0.532,0.144,0.138,6.46,0,0.000011745131,0.00070364994,0,0,0,0.000027389302,0,0.0309,0.117,0
222_Unstim,B06,0.00515,0.354,0,0,0,0,0.0418,3.23,3.16,0,0,1.39,2.74,0.611,3.34,0.000088161396,0,0,0.556,0.0001088102,3.3,3.64,0,0,0.312,0,0.877,0.437,0.171,6.36,0.171,0.00000942938,0.00946,0,0,0,0.00001970011,0,0.0567,0.135,0
222_Unstim,B07,0.0955,0.732,0,0,0,0,0.707,2.26,2.96,0.0133,0.000000355016,2.6,2.2,0.642,2.16,0.189,0,0,0.907,0.192,3.53,3.45,0.0302,0.00215,0.618,0.0799,1.67,2.61,0.318,7.14,0.282,0.00000607013,0.0948,0,0,0,0.458,1.81,0.595,0.26,0
222_Unstim,B08,0,0.0529,0,0,0,0,0,1.69,3.05,0,0,0.278,2.88,1.54,2.5,0.00001093414,0,0,0.613,0.0000048827,3.13,3.57,0,0,0.232,0,0.5,0.0412,0.141,6.28,0,0,0.0000033480198,0,0,0,0.00000511432,0,0.0443,0.0892,0
222_Unstim,B09,0,0.061,0,0,0,0,0,3.16,3.28,1.91,0,1.13,3.22,2.82,1.26,0.0000450558,0,0,0.998,0.00017545579,3.09,3.69,0,0,0.275,0,0.41,0,0.0802,6.42,0,0.00001079088,0.024,0,0,0,0.000031499,0,0.0705,0.142,0
222_Unstim,B10,0,0.012,0,0,0,0,0.00321,1.12,3.07,0.197,0,1.52,2.79,2.87,2.82,0.00000217951,0,0,0.653,0.00001229078,3.23,3.77,0,0,0.25,0,0.527,0.0481,0.161,6.46,0,0.00000613704,0,0,0,0,0.0255,0,0.0623,0.124,0
222_Unstim,B11,0,0.000043236498,0,0,0,0,0,3.59,3.03,0,0,1.32,3.1,2.07,0.396,0.0001460897,0,0,1.45,0.0000901401,2.74,3.18,0,0,0.181,0,0.226,0.0668,0.16,6.41,0,0.0000242942,0,0,0,0,0.0000256214,0,0,0.126,0
222_Unstim,B12,0,0.0000605348,0,0,0,0,0,3.91,3.15,0,0,1.53,3.49,2.78,0.446,0.000248264,0,0,1.66,0.00028012402,2.99,3.2,0,0,0.236,0,0.356,1.7,0.21,6.56,0,0.0403,0,0,0,0,0.0000269799,0,0.139,0.151,0
222_Unstim,B13,0,0.0000628762,0,0,0,0,0.0414,1.42,2.29,0.0537,0.0984,1.09,3.96,2.28,1.66,0.329,0,0.339,0.56,0.472,2.75,2.98,0.174,0.036,0.714,0,0,0.123,0.315,5.7,0,0,0,0,0,0,0,0.915,0.127,0.161,0
222_Unstim,B14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222_Unstim,B15,0,0.000052581,0,0,0,0,0,0.938,2.8,0,0,1.1,3.14,2.55,0.907,0.000000416706,0,0,0.643,0,2.83,3.29,0,0,0.18,0,0.305,0,0.171,6.18,0,0.00000202068,0,0,0,0,0.00000400458,0,0.028,0.17,0
222_Unstim,B16,0.721,1.78,0,0,0.00329,1.46,0.115,3.01,2.95,0,0.0204,1.46,2.91,2.37,0.667,0.119,0,0.174,2.77,0.0805,3.49,3.83,0.356,2.79,1.52,0.000217694,1.02,0,2.56,6.51,0.146,0.0000134042,0.142,0,0.0739,0,0.628,0,1.34,0.456,0
222_Unstim,B17,0,0.0000437974,0,0,0,0,0,3.65,3.03,0,0,0,2.89,0.448,0.361,0.00019998821,0,0,1.63,0.0001004884,2.59,3.22,0,0,0.192,0,0.233,0,0.119,6.33,0,0.00001541888,0,0,0,0,0.00001321774,0,0,0.129,0
222_Unstim,B18,0,0.0000376067,0,0,0,0,0,3.66,2.97,0,0,1.91,2.93,0.513,0.42,0.000164103,0,0,1.64,0.0000803248,2.44,3.13,0,0,0.205,0,0.285,0,0.215,6.4,0,0.00119,0,0,0,0,0.0000213527,0,0,0.122,0
222_Unstim,B19,0.00416,0.0000310064,0,0,0,0,0,0.85,2.48,0,0,0.879,1.99,0.346,0.255,0.0000074678496,0,0,0.605,0,2.02,2.91,0,0,0.136,0,0.176,0,0.127,5.87,0,0,0,0,0,0,0.0000048645297,0,0,0.136,0
222_Unstim,B20,0.0000010681381,0.0558,0,0.00000055799,0.00986,0,3.51,0.0696,2.17,0,0.647,0,2.15,0.678,0.0516,0,0,0,0.861,0,1.54,2.95,0,0.0326,0.0207,0.0001038734,0.054,0,0,4.5,0,0.0000022828401,0,0.131,0,0,0.00000824222,0,0,0.0911,0
222_Unstim,B21,0,3.06,0,0,0,0,0.386,0.778,3.38,0.235,0.0563,1.51,1.87,0.113,0.834,0.0000479074,0,0,0.861,0.142,2.14,3.24,0,0,0.421,0,0.86,1.6,0.361,6.9,0,0.0000082451,0.0824,0,0,0,0,0.945,1.04,0.163,0
222_Unstim,B22,1.43,4.68,3.59,0.0315,0.701,0,0.205,3.11,2.99,0.379,0.078,3.18,3.27,2.73,2.23,0.299,0,2.03,1.59,0.869,4.88,3.67,1.97,0.0348,1.35,0.328,1.62,3.33,0.395,7.46,0.147,0.0000056361,0.143,0,1.73,0,4.91,0.0324,0.593,0.345,0.458
2233_Unstim,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B08,0.00519,0.414,0.000003447302,0,0.0958,0.104,0.0824,0.0152,3.01,0.0606,0.239,0.277,3.21,0.994,2.25,0,0,0,0.781,0.00000040613,3.37,3.75,0.0214,0,0.0923,0,0.8,0,0.0107,6.4,0.00613,0,0.0356,0,0,0,0.0681,0,0.00042296795,0.192,0
2233_Unstim,B09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B10,0,0.134,0,0,0,0,0,0,3.57,0.594,0,0.139,3.78,3.25,2.28,0.00083896786,0,0,0.988,0,3.49,3.45,0.0841,0,0,0,0.495,0,0,6.29,0.502,0,0.0571,0,0,0,0,0,0,0.35,0.234
2233_Unstim,B11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B15,0,0.000055502598,0.0569,0,0,0,0.00335,0,3.27,0,0,0.937,3.29,2.07,0.237,0,0,0,1.44,0,2.88,3.39,0,0,0.0702,0,0.354,0,0.196,6.19,0,0.000002025,0,0,0,0,0.0000306676,0,0,0.116,0
2233_Unstim,B16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B18,0,0.000023447199,0.0426,0.265,0,0.294,0,1.43,3.43,0,0,2.17,3,0.272,0,0.4,0,0.165,1.67,0.797,2.93,3.89,0.83,0,0,0.0364,0.189,0.598,0,6.61,0,0,0.436,0,0.182,0.0352,0,0.0143,0.338,0,0
2233_Unstim,B19,0,0.000088616,0.0761,0,0,0,0,0,3.11,0,0.0383,0.914,3.01,0.302,0.234,0,0,0,1.32,0,2.68,3.12,0,0,0.149,0,0.229,0,0.123,6.2,0,0,0.0341,0,0,0,0.000028590599,0,0,0.164,0
2233_Unstim,B20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_Unstim,B21,0,2.04,0.0885,0.00000050068303,0.081,0.0922,0.309,0.0989,3.18,0.666,0.0774,0.302,3.61,0.19,0.78,0.000000682833,0,0.193,0.796,0,2.57,3.71,0.000000621428,0.561,0.414,0,0.482,1.05,0.362,6.63,0.398,0.000253107,0.239,0.285,0.228,0.077,0.169,0.0386,1.84,0.492,0.378
2233_Unstim,B22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,B01,0.617,0.802,0.216,0,0.884,0.373,0.099,1.29,2.18,0,0,0,3.1,2.76,2.21,0.00001830002,0,0,0.185,0.0878,4.32,3.82,0,0.416,0.0341,0,1.77,0.0744,0.844,5.34,0.541,0.0452,0.125,0,0.319,0,4.22,2.9,0,0.0625,0.418
2248_Unstim,B02,0,0.0000109304,0,0.0537,0.314,0.0911,0,2.63,3.15,0.527,0.0148,0.389,3.25,3.38,2.79,0.183,0.0009991262,0.273,0.935,0.0333,3.35,3.27,0.286,0,0.172,0.15,0.523,0.718,0.167,6.1,0.544,0.0000054131497,0,0,0,0.0994,0.3,2.99,0.203,0.085,0.00932
2248_Unstim,B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,B04,0,0.118,0,0,0,0,0,1.83,3.23,0.613,0,1.85,3.72,2.96,1.96,0.00000621632,0,0,0.684,0,3.22,3.54,0,0,0.41,0,0.386,0,0.232,6.43,0,0.0000152395805,0.115,0,0,0,0.0745,0,0.0894,0.0923,0
2248_Unstim,B05,0,0.000026352402,0,0,0.119,0,0,2.7,3.27,0.673,0.0428,0,4.13,3.14,2.37,0.0000425704,0,0,0.803,0.0459,3.22,3.51,0.0000061620603,0,0.0792,0,0.492,0,0,6.02,0,0,0.0286,0,0,0,0.00085109787,0.0269,0.039,0.134,0
2248_Unstim,B06,0.0875,0.0000069591097,0,0,0.166,0,0.256,1.83,3.14,1.16,0.0121,0.697,3.36,0.346,2.52,0.106,0.234,0,1.16,0.0862,3.01,3.4,0.000004865038,0,0.115,0,1.35,0.744,0.241,6.54,0,0.00000972698,0,0,0,0,0,0.0551,0.192,0.183,0
2248_Unstim,B07,0,2.47,0,0,0.178,0,0.0308,0.59,3.98,1.11,0,1.83,2.41,0,1.54,0.00000129902,0.463,0.186,0.667,0,3.58,4.21,0.255,0,0.387,0,1.72,2.81,0.43,6.73,0,0.000000698524,0.0207,0,0,0,0.539,0,0.939,0.208,0
2248_Unstim,B08,0,0.000080270795,0,0,0.0739,0,0.0801,0.191,3.1,0.331,0,0.515,3.5,0.838,2.53,0,0,0,0.801,0,3.03,3.2,0,0,0.0779,0,0.756,0.111,0.0965,6.22,0,0.0000038049197,0,0,0,0,0.0000251708,0,0.0345,0.067,0
2248_Unstim,B09,0,0.000059906597,0,0,0.143,0,0.0922,2.21,3.29,2.33,0.0006923628,0.251,3.96,2.82,1.65,0.00000746173,0.0191,0,1.3,0.00748,3,3.37,0.000001822481,0,0.139,0,0.551,0,0.0675,6.27,0,0.0000059555496,0,0,0,0,0,0,0,0.0558,0
2248_Unstim,B10,0,0.0000484534,0,0,0.11,0,0.0296,0.265,3.32,1.7,0,0.985,4,2.63,2.54,0,0,0,1.04,0,3.14,3.35,0,0,0.0622,0,0.497,0,0.137,6.29,0,0.0000029084,0,0,0,0,0.0000246874,0,0.067,0.0991,0
2248_Unstim,B11,0,0.000029805698,0,0,0.0879,0,0,1.99,3.25,0.106,0,0.749,3.92,2.26,0.438,0.0000225019,0,0,1.43,0,2.82,2.97,0,0,0.0298,0,0.186,0.13,0.184,6.23,0,0.00000862021,0,0,0,0,0.00000233262,0,0.138,0.035,0
2248_Unstim,B12,0,0.000000989044,0,0,0,0,0,3.26,3.46,0,0,0.14,4.18,0.239,0.103,0.178,0.0672,0,1.7,0,3.02,2.78,0,0,0.177,0,0.222,2.25,0.282,6.67,0,0.0000199862,0.134,0,0,0,0.0655,0,0.029,0.0743,0
2248_Unstim,B13,0,0.0000138959795,0,0,0.0292,0,0.0187,0.768,3,0.316,0,0.0854,4.56,2.66,1.78,0,0.0176,0,0.376,0.000000276397,2.43,1.9,0.0343,0,0.181,0,0,0.0374,0.0158,5.18,0,0.00000045782699,0,0,0,0,0,0.377,0.0803,0.0331,0
2248_Unstim,B14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,B15,0,0.000043373402,0,0,0.0487,0,0,0.28,3.26,0.328,0,0.622,3.84,2.42,0.736,0.000001484146,0,0,1.5,0,2.9,3.05,0,0,0.0326,0,0.206,0,0.0808,6.23,0,0.0000033217198,0,0,0,0,0.00001452544,0,0,0.047,0
2248_Unstim,B16,0.388,1.77,0.0807,0,0.269,1.34,0.642,1.15,3.16,0.31,0.292,0.336,2.92,0.502,0.495,0.0732,0,0.0677,2.72,0.0306,2.52,2.82,0.00896,1.2,1.33,0.135,0.366,0.131,3.49,6.14,0.709,0.065,0.118,0,0.209,0,0.794,0.218,0.85,0.821,0
2248_Unstim,B17,0,0.000033042998,0,0,0.0158,0,0,2.13,3.26,0.0489,0,0,3.68,0.172,0.147,0.0000328578,0,0,1.49,0,2.68,2.87,0,0,0.0566,0,0.0815,0.18,0.0829,6.2,0,0.00000451408,0,0,0,0,0.0000252064,0,0.038,0.0178,0
2248_Unstim,B18,0,0.0000330066,0,0,0.02,0,0,1.94,3.29,0,0.0009911199,1.88,3.87,0.273,0.223,0.000029554201,0,0,1.66,0.00001382124,2.6,2.8,0,0,0.0717,0,0.196,0.215,0.178,6.44,0,0.0000063875605,0,0,0,0,0.0000414542,0,0.0592,0.123,0
2248_Unstim,B19,0,0.000034336503,0,0,0.00814,0,0,0.356,3.21,0.166,0,1.01,3.73,0.153,0.296,0.0000013418639,0,0,1.45,0,2.65,2.74,0,0,0.0534,0,0.256,0.128,0.125,6.28,0,0.00000403294,0,0,0,0,0.0000239516,0,0.0143,0.0906,0
2248_Unstim,B20,0,0.00000031848202,0,0,0.0148,0,3.24,0.0606,2.13,0.72,1.02,0.125,2.79,0.161,0.0635,0,0.0777,0,1.62,0,0.994,1.75,0.00128,0,0.0877,0.0000354336,0,0,0.184,4.7,0,0,0,0,0,0,0.00000247239,0,0.0738,0.277,0
2248_Unstim,B21,0.000001345868,2.63,0,0,0.11,0,0.352,0.128,3.62,1.05,0,1.54,2.79,0.121,0.889,0.105,0,0,0.363,0,1.68,2.6,0,0,0,0.00000076983196,0.802,1.81,0.257,6.69,0,0.00000264526,0,0,0,0,0.000060851202,0.66,1,0.362,0
2248_Unstim,B22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282_Unstim,B01,0.00457,0.0787,0,0,0,0,0.0266,0.341,3.37,0.157,0.0174,1.87,2.77,2.5,1.59,0.00199,0.092,0,1.15,0.0000135555,3.73,3.5,0.182,0.147,0.347,0.254,1.12,0.909,0.219,6.66,0,0.00000979026,0.0214,0,0,0,3.87,0.245,0.356,0.336,0.519
2282_Unstim,B02,0,0.0622,0,0,0.112,0,0,1.55,3.49,0,0,1.38,2.86,3.61,1.59,0,0,0,1.36,0.343,3.89,3.41,0.244,0,0.422,0.132,1.82,1.12,0.223,6.77,0,0.0000069018,0.0181,0,0,0,0.305,1.46,0.111,0.345,0
2282_Unstim,B03,0.253,0.586,0.253,1.47,0,0,0.262,1.46,3.57,0.374,1.61,1.87,3.88,1.3,3.24,1.75,0.653,0.193,0.768,2.85,4.34,3.64,3.37,0.0809,0.782,0,1.28,0.441,0.197,6.61,0.612,0,0.365,0,0,0,0.527,0.443,0.623,0.252,0.28
2282_Unstim,B04,0.0256,0.065,0,0,0,0,0,1.66,3.39,0,0,2.25,3.36,3.47,2.07,0.0114,0,0,1.16,0.0956,3.57,3.52,0,0,0.0953,0,0.954,0.275,0.329,6.72,0,0.000010513961,0.0773,0,0,0,0.000067301,0,0.224,0.0972,0
2282_Unstim,B05,0.0579,0.0867,0.00000042045298,0,0.00262,0,0.182,2.31,3.4,0,0.0209,0,3.69,3.11,2.08,0.0629,0,0,1.19,0.0000015338901,3.79,3.78,0,0,0.297,0.0285,1.13,0,0.178,6.53,0,0.00000291388,0.0155,0,0,0,0.0744,0,0.366,0.323,0
2282_Unstim,B06,0.0000030628698,0.187,0,0,0.0212,0,0.358,1.87,3.53,0,0,1.41,3.22,0.353,2.53,0.0876,0,0,0.921,0.00000641916,3.33,3.76,0,0,0.0649,0.0001490828,1.62,0.88,0.202,6.58,0,0.00001435872,0,0,0,0,0.0565,0,0.474,0.141,0
2282_Unstim,B07,0.0116,0.902,0,0,0,0,0.242,0.888,3.46,0.0143,0,2.44,2.89,0.373,1.77,0.267,0,0,1.02,0.157,3.66,3.6,0.174,0,0.123,0.0512,1.93,3.04,0.422,7.11,0,0.00001140582,0.0345,0,0,0,0.097,1.48,0.697,0.179,0
2282_Unstim,B08,0,0.00023355,0,0,0,0,0.0764,0.0697,3.43,0.0101,0,0.998,3.4,0.799,2.37,0.00000023315799,0,0,0.785,0,3.24,3.53,0,0,0.0637,0,0.688,0.195,0.158,6.4,0,0.00000208972,0.00947,0,0,0,0.0000336008,0,0.179,0.128,0
2282_Unstim,B09,0,0.354,0.0105,0.308,0,0.0777,0,2.28,3.27,2.27,0.444,1.11,3.4,3.21,1.94,0,0,0,1.35,0.0001739626,4.01,3.73,0.28,0.668,0.339,0.623,1.56,0.612,0.0885,6.61,0,0.264,0.0577,0.0637,0,0,0.482,0,0,0.903,0.473
2282_Unstim,B10,0,0.0001127605,0,0,0,0,0.0304,0.0535,3.55,0.139,0,1.6,3.7,2.62,2.57,0,0,0,1.15,0,3.37,3.58,0,0,0.069,0,0.546,0.0586,0.187,6.45,0,0.000001272406,0,0,0,0,0.0000326971,0,0.105,0.129,0
2282_Unstim,B11,0.000000169645,0.0000747745,0.0346,0,0,0,0,1.72,3.41,0,0,1.21,3.61,2.14,0.393,0.000026040501,0,0,1.34,0.0000289641,3.04,3.23,0,0,0.0727,0,0.196,0.00306,0.117,6.15,0,0.0000071983,0.0254,0,0,0,0.0000047617,0,0.0602,0.102,0
2282_Unstim,B12,0.286,0,0,0,0.182,0,0,3.6,3.62,0.0324,0.474,0,4.32,0.127,0.639,0.0000293744,0.0339,0,1.78,0,2.52,2.72,0,0,0.395,0.0351,0.401,1.29,0.264,7.16,0.423,0,0,0,0.119,0,0.345,0.0411,0,0.206,0
2282_Unstim,B13,0,0.154,0,0,0,0,0.0395,0.214,2.61,0,0,0.57,4.21,1.98,1.96,0.00000965456,0,0,0.367,0,2.36,2.36,0,0,0.372,0,0,0,0,5.68,0,0,0,0,0,0,0,0.396,0,0.117,0
2282_Unstim,B14,0.0723,0.0772,1.4,0.118,0.168,0.338,0.701,0.141,1.85,0.329,0.0446,1.35,0.931,4.7,0.825,0.071,0.321,1.08,2.22,0.449,3.2,0.874,1.07,0,0.715,0,0.291,0,0,5.54,0.494,0,0,0.158,0.434,0.114,0.567,0.287,0,0.197,0.00675
2282_Unstim,B15,0,0.0000674024,0.000000415158,0,0,0,0,0.0458,3.4,0,0,0.934,3.55,2.39,0.829,0,0,0,1.25,0,3.07,3.33,0,0,0.0596,0,0.207,0,0.113,6.17,0,0,0,0,0,0,0.00000241362,0,0.0176,0.0882,0
2282_Unstim,B16,0.998,2.93,0.000000162837,0.0286,0,3.24,0.0205,0,2.03,0,0,0,0.882,0.739,0.601,0.0829,0,0.129,3.26,0.0996,3.14,2.35,0.319,3.02,1.28,0.774,0,0,2.18,3.14,0.478,0,0.256,0,0,0,0.0968,0,1.38,0.264,0.00571
2282_Unstim,B17,0,0.000059004,0.0000037383602,0,0,0,0,1.6,3.33,0,0,0,3.34,0.616,0.381,0.000013386901,0,0,0.889,0,2.85,2.99,0.00772,0,0.0633,0,0.482,0,0.137,5.92,0,0.00000567888,0,0,0,0,0.0000125041,0,0,0.0183,0
2282_Unstim,B18,0,0.000050182403,0.00001837314,0,0,0,0,1.85,3.29,0,0,1.97,3.55,0.463,0.475,0.000027722801,0,0,1.42,0,2.84,3.23,0,0,0.106,0,0.242,0,0.184,6.33,0,0.0000072522403,0.0465,0,0,0,0.00001110114,0,0.0641,0.0402,0
2282_Unstim,B19,0,0.000073616,0,0,0,0,0,0.0187,3.22,0,0,1.03,3.5,0.377,0.68,0,0,0,0.762,0,2.77,3.18,0,0,0.0489,0,0.375,0.0509,0.126,6.19,0,0.00000264856,0,0,0,0,0.00001662254,0,0.143,0.0974,0
2282_Unstim,B20,0,0.488,0.00000031866,0,0,0,3.27,0,2.23,0,0.323,0.0798,3.3,0,0.0557,0.0001708554,0,0,0.724,0,0.748,2.11,0,0,0,0.000282332,0,0.0938,0,4.55,0.338,0,0,0,0,0,0,0,0,0.288,0
2282_Unstim,B21,0,2.96,0,0,0.0743,0,0.174,0.0686,3.89,0.228,0,0.717,2.92,0,0.487,0,0,0,0.424,0,2.46,3.21,0,0,0.016,0,0.865,1.41,0.112,6.09,0.188,0.00000460126,0.0198,0,0,0,0.00001668058,0.602,1.16,0.136,0
2282_Unstim,B22,0.79,3.86,2.83,0.0842,0.328,0.151,0.284,0.294,3.39,0.201,0.199,1.16,3.79,0.836,1.64,0.429,0,1.65,1.46,0.437,4.98,3.5,1.68,0.29,1.03,0.199,1.2,1.73,0.206,6.95,0.898,0.0456,0.191,0,3.29,0.128,5,0.0139,0.124,0.264,0.16
262_Unstim,B01,0.454,0.189,0,0,0,0,0.12,2.33,2.9,0.0206,0.00123,0.686,1.83,3.07,1.61,0.22,0,0,0.855,0.136,3.62,3.53,0.136,0.0495,1.05,0.216,1.36,0.825,0.144,6.1,0.479,0,0,0,0,0,3.68,0.4,0.0921,0.0936,0.0448
262_Unstim,B02,0.0516,0.182,0,0,0,0,0,3.03,3.11,0,0.0485,0.729,1.64,3.48,1.75,0.00022942,0,0,0.854,0.108,3.54,3.64,0.0418,0,0.792,0.0519,1.16,1.36,0.135,6.24,0.197,0.00000406984,0,0,0,0,0.0357,0.00287,0.0566,0.177,0
262_Unstim,B03,0.176,0.389,0.00723,1.55,0.0871,0,0.704,3.01,3.09,0.105,0.917,0.972,2.93,3.12,3.17,1.69,0.369,0.0874,0.872,2.94,4.27,3.66,3.24,0.0545,1.49,0.363,1.12,0.912,0.259,6.23,0.678,0,0.0832,0,0.0208,0,0.259,0.852,0.335,0.364,0.0221
262_Unstim,B04,0,0.000119867196,0,0,0,0,0,3.44,3.19,0,0,1.77,2.64,3.29,2.12,0.000068136695,0,0,0.715,0.0001368165,3.3,3.73,0,0,0.448,0,0.567,0.136,0.134,6.19,0,0.0000287243,0,0,0,0,0.000000608571,0,0.00485,0.0847,0
262_Unstim,B05,0,0.00176,0,0,0,0,0,3.36,3.16,0,0,0,2.52,3.15,2.34,0.0000860726,0,0,0.678,0.000189766,3.43,3.73,0,0,0.433,0,0.538,0.0798,0.0729,5.99,0,0.00000630352,0,0,0,0,0,0,0,0.109,0
262_Unstim,B06,0.0303,0.574,0,0,0,0,0.0159,3.1,3.13,0,0,0.646,2.01,0.51,3.34,0.0000835151,0,0,0.47,0.0001904526,3.37,3.67,0,0,0.489,0.0381,0.921,0.537,0.117,5.98,0.314,0.00000505817,0,0,0,0,0.0000362803,0,0.0049,0.107,0
262_Unstim,B07,0.0687,1.46,0,0,0,0,0.712,2.22,3.01,0.0168,0,1.83,1.62,0.483,2.23,0.175,0,0,0.687,0.23,3.5,3.56,0.0279,0,0.924,0.0863,1.39,2.76,0.303,6.49,0.214,0.00001184765,0.156,0,0,0,0.118,1.71,0.519,0.229,0
262_Unstim,B08,0,0.109,0,0,0,0,0.0105,1.75,3.01,0,0.0854,0,2.18,1.49,2.6,0.0000139965605,0,0,0.426,0.0000038354,3.3,3.57,0,0,0.314,0.0000257538,0.617,0.109,0.0744,5.84,0.177,0,0,0,0,0,0,0,0,0.123,0
262_Unstim,B09,0,0.161,0,0,0.0787,0,0,3.33,3.24,1.89,0.028,0.563,2.68,3.25,1.16,0.0843,0,0,0.792,0.00565,3.46,3.63,0.00000063600794,0.0539,0.813,0,0.293,0.0764,0.0831,6.15,0,0.00001175961,0.014,0,0,0,0.0314,0,0.13,0.243,0
262_Unstim,B10,0,0.169,0,0,0,0,0,1.19,3,0.0869,0.0434,1.45,1.72,3.01,2.95,0.0000056772196,0,0,0.647,0.0593,3.54,3.78,0.0812,0,0.356,0.0154,0.777,0.0718,0.105,6.06,0.183,0.00000095307905,0,0,0,0,0,0.0168,0,0.0659,0
262_Unstim,B11,0,0.0000681496,0,0,0,0,0,3.5,3.1,0,0,0.764,2.28,2.21,0.411,0.0001258666,0,0,1.02,0.0001843724,3,3.5,0,0,0.426,0,0.226,0,0.0819,6.07,0,0.000012235039,0,0,0,0,0,0,0,0.116,0
262_Unstim,B12,0,0.0000889747,0,0,0,0,0,4.07,3.19,0,0,0.958,2.68,2.68,0.347,0.0001799386,0,0,1.54,0.00050442497,3.26,3.59,0.0639,0,0.648,0,0.479,1.77,0.121,6.25,0,0.0865,0,0,0,0,0.00001755853,0,0.0413,0.155,0
262_Unstim,B13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262_Unstim,B14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262_Unstim,B15,0.0408,0.0000844284,0,0,0,0,0,1.03,2.61,0,0,0.719,2.4,2.68,0.399,0.000001215398,0,0,0.843,0,2.97,3.37,0,0,0.367,0.0000393226,0.276,0,0.107,5.81,0,0.000001732288,0,0,0,0,0,0,0,0.103,0
262_Unstim,B16,0.768,1.98,0.0965,0,0.0655,1.57,0.0223,2.89,3.02,0,0,1.27,2.66,1.81,1.58,0.0191,0,0,2.36,0.0355,3.5,3.82,0.336,2.49,3.8,0.329,0.396,0.314,3.39,5.99,0.0663,0.0383,0.0984,0,0,0,0.877,0,0.874,0.59,0
262_Unstim,B17,0,0.0000703204,0,0,0,0,0,3.62,3.13,0,0,0,2.13,0.247,0.328,0.0001579586,0,0,1.12,0.000121188,2.89,3.44,0,0,0.456,0,0.196,0,0.0884,6.09,0,0.00001135278,0,0,0,0,0.000015162279,0,0,0.105,0
